Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
4,07-23-2010,1848426.78,0,80,2.61,126.128,7.372
4,07-30-2010,1796637.61,0,81,2.65,126.107,7.372
4,08-06-2010,1907638.58,0,77,2.64,126.085,7.372
4,08-13-2010,2007050.75,0,78,2.7,126.064,7.372
4,08-20-2010,1997181.09,0,79,2.67,126.077,7.372
4,08-27-2010,1848403.92,0,74,2.62,126.089,7.372
4,09-03-2010,1935857.58,0,77,2.58,126.102,7.372
4,09-10-2010,1865820.81,1,74,2.57,126.115,7.372
4,09-17-2010,1899959.61,0,65,2.59,126.145,7.372
4,09-24-2010,1810684.68,0,61,2.64,126.19,7.372
4,10-01-2010,1842821.02,0,64,2.62,126.235,7.127
4,10-08-2010,1951494.85,0,68,2.64,126.279,7.127
4,10-15-2010,1867345.09,0,62,2.73,126.327,7.127
4,10-22-2010,1927610.06,0,64,2.74,126.382,7.127
4,10-29-2010,1933333.0,0,57,2.72,126.436,7.127
4,11-05-2010,2013115.79,0,52,2.7,126.491,7.127
4,11-12-2010,1999794.26,0,53,2.74,126.546,7.127
4,11-19-2010,2097809.4,0,48,2.78,126.607,7.127
4,11-26-2010,2789469.45,1,48,2.75,126.669,7.127
4,12-03-2010,2102530.17,0,46,2.73,126.731,7.127
4,12-10-2010,2302504.86,0,42,2.86,126.793,7.127
4,12-17-2010,2740057.14,0,47,2.88,126.879,7.127
4,12-24-2010,3526713.39,0,43,2.89,126.984,7.127
4,12-31-2010,1794868.74,1,38,2.96,127.088,7.127
4,01-07-2011,1862476.27,0,39,2.98,127.192,6.51
4,01-14-2011,1865502.46,0,32,2.99,127.301,6.51
4,01-21-2011,1886393.94,0,38,3.02,127.44,6.51
4,01-28-2011,1814240.85,0,41,3.02,127.58,6.51
4,02-04-2011,2119086.04,0,35,3.0,127.72,6.51
4,02-11-2011,2187847.29,1,33,3.03,127.859,6.51
4,02-18-2011,2316495.56,0,48,3.06,127.995,6.51
4,02-25-2011,2078094.69,0,49,3.09,128.13,6.51
4,03-04-2011,2103455.75,0,47,3.3,128.265,6.51
4,03-11-2011,2039818.41,0,51,3.46,128.399,6.51
4,03-18-2011,2116475.38,0,52,3.5,128.512,6.51
4,03-25-2011,1944164.32,0,59,3.48,128.616,6.51
4,04-01-2011,1900246.47,0,57,3.52,128.72,5.946
4,04-08-2011,2074953.46,0,63,3.6,128.824,5.946
4,04-15-2011,1960587.76,0,62,3.72,128.911,5.946
4,04-22-2011,2220600.76,0,69,3.78,128.955,5.946
4,04-29-2011,1878167.44,0,64,3.78,129.0,5.946
4,05-06-2011,2063682.76,0,63,3.87,129.044,5.946
4,05-13-2011,2002362.37,0,71,3.87,129.089,5.946
4,05-20-2011,2015563.48,0,70,3.88,129.076,5.946
4,05-27-2011,1986597.95,0,74,3.77,129.062,5.946
4,06-03-2011,2065377.15,0,78,3.68,129.049,5.946
4,06-10-2011,2073951.38,0,80,3.64,129.036,5.946
4,06-17-2011,2141210.62,0,84,3.62,129.043,5.946
4,06-24-2011,2008344.92,0,82,3.57,129.066,5.946
4,07-01-2011,2051533.53,0,85,3.5,129.089,5.644
4,07-08-2011,2066541.86,0,85,3.47,129.113,5.644
4,07-15-2011,2049046.95,0,83,3.56,129.134,5.644
4,07-22-2011,2036231.39,0,83,3.63,129.151,5.644
4,07-29-2011,1989674.07,0,84,3.66,129.168,5.644
4,08-05-2011,2160057.39,0,86,3.66,129.185,5.644
4,08-12-2011,2105668.74,0,83,3.62,129.202,5.644
4,08-19-2011,2232892.1,0,83,3.55,129.241,5.644
4,08-26-2011,1988490.21,0,81,3.52,129.283,5.644
4,09-02-2011,2078420.31,0,78,3.53,129.326,5.644
4,09-09-2011,2093139.01,1,73,3.55,129.369,5.644
4,09-16-2011,2075577.33,0,73,3.53,129.431,5.644
4,09-23-2011,2031406.41,0,69,3.47,129.518,5.644
4,09-30-2011,1929486.63,0,72,3.37,129.606,5.644
4,10-07-2011,2166737.65,0,66,3.3,129.694,5.143
4,10-14-2011,2074548.85,0,64,3.28,129.771,5.143
4,10-21-2011,2207742.13,0,65,3.36,129.782,5.143
4,10-28-2011,2151659.59,0,55,3.36,129.794,5.143
4,11-04-2011,2281217.31,0,50,3.32,129.805,5.143
4,11-11-2011,2203028.96,0,47,3.29,129.817,5.143
4,11-18-2011,2243946.59,0,50,3.29,129.827,5.143
4,11-25-2011,3004702.33,1,48,3.22,129.836,5.143
4,12-02-2011,2180999.26,0,39,3.18,129.846,5.143
4,12-09-2011,2508955.24,0,32,3.15,129.856,5.143
4,12-16-2011,2771397.17,0,36,3.15,129.898,5.143
4,12-23-2011,3676388.98,0,36,3.1,129.985,5.143
4,12-30-2011,2007105.86,1,37,3.12,130.071,5.143
4,01-06-2012,2047766.07,0,39,3.16,130.158,4.607
4,01-13-2012,1941676.61,0,34,3.26,130.244,4.607
4,01-20-2012,2005097.76,0,42,3.27,130.279,4.607
4,01-27-2012,1928720.51,0,40,3.29,130.314,4.607
4,02-03-2012,2173373.91,0,42,3.35,130.35,4.607
4,02-10-2012,2374660.64,1,33,3.41,130.385,4.607
4,02-17-2012,2427640.17,0,34,3.49,130.455,4.607
4,02-24-2012,2226662.17,0,41,3.54,130.55,4.607
4,03-02-2012,2206319.9,0,50,3.62,130.646,4.607
4,03-09-2012,2202450.81,0,54,3.67,130.741,4.607
4,03-16-2012,2214967.44,0,60,3.71,130.826,4.607
4,03-23-2012,2091592.54,0,59,3.76,130.897,4.607
4,03-30-2012,2089381.77,0,73,3.82,130.967,4.607
4,04-06-2012,2470206.13,0,68,3.86,131.038,4.308
4,04-13-2012,2105301.39,0,69,3.88,131.108,4.308
4,04-20-2012,2144336.89,0,69,3.86,131.117,4.308
4,04-27-2012,2064065.66,0,76,3.81,131.127,4.308
4,05-04-2012,2196968.33,0,80,3.75,131.136,4.308
4,05-11-2012,2127661.17,0,68,3.68,131.145,4.308
4,05-18-2012,2207214.81,0,68,3.62,131.098,4.308
4,05-25-2012,2154137.67,0,77,3.55,131.029,4.308
4,06-01-2012,2179360.94,0,77,3.48,130.959,4.308
4,06-08-2012,2245257.18,0,78,3.43,130.89,4.308
4,06-15-2012,2234190.93,0,81,3.37,130.83,4.308
4,06-22-2012,2197299.65,0,82,3.33,130.793,4.308
4,06-29-2012,2128362.92,0,84,3.26,130.756,4.308
4,07-06-2012,2224499.28,0,80,3.19,130.72,4.077
4,07-13-2012,2100252.61,0,77,3.22,130.683,4.077
4,07-20-2012,2175563.69,0,79,3.26,130.701,4.077
4,07-27-2012,2048613.65,0,81,3.36,130.72,4.077
4,08-03-2012,2174514.13,0,84,3.37,130.738,4.077
4,08-10-2012,2193367.69,0,83,3.48,130.756,4.077
4,08-17-2012,2283540.3,0,81,3.55,130.791,4.077
4,08-24-2012,2125241.68,0,76,3.61,130.838,4.077
4,08-31-2012,2081181.35,0,76,3.65,130.885,4.077
4,09-07-2012,2125104.72,1,82,3.71,130.933,4.077
4,09-14-2012,2117854.6,0,68,3.71,130.978,4.077
4,09-21-2012,2119438.53,0,69,3.72,131.01,4.077
4,09-28-2012,2027620.23,0,72,3.67,131.043,4.077
4,10-05-2012,2209835.43,0,63,3.62,131.076,3.879
4,10-12-2012,2133026.07,0,57,3.6,131.108,3.879
4,10-19-2012,2097266.85,0,64,3.61,131.15,3.879
4,10-26-2012,2149594.46,0,64,3.51,131.193,3.879
5,02-05-2010,317173.1,0,40,2.57,211.654,6.566
5,02-12-2010,311825.7,1,40,2.55,211.8,6.566
5,02-19-2010,303447.57,0,41,2.51,211.847,6.566
5,02-26-2010,270281.63,0,47,2.56,211.877,6.566
5,03-05-2010,288855.71,0,49,2.62,211.907,6.566
5,03-12-2010,297293.59,0,58,2.67,211.937,6.566
5,03-19-2010,281706.41,0,55,2.72,211.771,6.566
5,03-26-2010,273282.97,0,52,2.73,211.572,6.566
5,04-02-2010,331406.0,0,63,2.72,211.373,6.465
5,04-09-2010,328020.49,0,65,2.77,211.174,6.465
5,04-16-2010,306858.69,0,65,2.81,211.039,6.465
5,04-23-2010,288839.73,0,65,2.8,210.989,6.465
5,04-30-2010,298697.84,0,68,2.78,210.939,6.465
5,05-07-2010,333522.6,0,72,2.84,210.89,6.465
5,05-14-2010,296673.77,0,75,2.85,210.887,6.465
5,05-21-2010,301615.49,0,75,2.83,211.169,6.465
5,05-28-2010,310013.11,0,80,2.76,211.451,6.465
5,06-04-2010,337825.89,0,80,2.7,211.733,6.465
5,06-11-2010,296641.91,0,81,2.67,212.014,6.465
5,06-18-2010,313795.6,0,84,2.64,212.012,6.465
5,06-25-2010,295257.3,0,84,2.65,211.896,6.465
5,07-02-2010,305993.27,0,81,2.67,211.78,6.496
5,07-09-2010,291808.87,0,81,2.64,211.664,6.496
5,07-16-2010,280701.7,0,84,2.62,211.656,6.496
5,07-23-2010,274742.63,0,84,2.61,211.792,6.496
5,07-30-2010,268929.03,0,82,2.64,211.927,6.496
5,08-06-2010,303043.02,0,86,2.63,212.062,6.496
5,08-13-2010,286477.35,0,87,2.69,212.198,6.496
5,08-20-2010,287205.38,0,88,2.66,212.161,6.496
5,08-27-2010,288519.75,0,87,2.62,212.124,6.496
5,09-03-2010,323798.0,0,84,2.58,212.087,6.496
5,09-10-2010,306533.08,1,80,2.56,212.05,6.496
5,09-17-2010,282558.65,0,82,2.58,212.077,6.496
5,09-24-2010,293131.58,0,79,2.62,212.152,6.496
5,10-01-2010,283178.12,0,71,2.6,212.227,6.768
5,10-08-2010,290494.85,0,65,2.63,212.302,6.768
5,10-15-2010,280681.2,0,68,2.72,212.369,6.768
5,10-22-2010,284988.27,0,71,2.72,212.417,6.768
5,10-29-2010,278031.81,0,71,2.72,212.465,6.768
5,11-05-2010,325310.3,0,59,2.69,212.513,6.768
5,11-12-2010,301827.36,0,62,2.73,212.56,6.768
5,11-19-2010,297384.81,0,53,2.77,212.445,6.768
5,11-26-2010,488362.61,1,66,2.74,212.303,6.768
5,12-03-2010,344490.88,0,51,2.71,212.161,6.768
5,12-10-2010,352811.53,0,48,2.84,212.019,6.768
5,12-17-2010,367801.19,0,52,2.87,211.958,6.768
5,12-24-2010,466010.25,0,55,2.89,211.957,6.768
5,12-31-2010,298180.18,1,50,2.94,211.957,6.768
5,01-07-2011,286347.26,0,48,2.98,211.956,6.634
5,01-14-2011,260636.71,0,38,2.98,212.009,6.634
5,01-21-2011,275313.34,0,45,3.02,212.38,6.634
5,01-28-2011,279088.39,0,44,3.01,212.751,6.634
5,02-04-2011,329613.2,0,42,2.99,213.123,6.634
5,02-11-2011,311590.54,1,38,3.02,213.494,6.634
5,02-18-2011,356622.61,0,59,3.04,213.807,6.634
5,02-25-2011,294659.5,0,63,3.06,214.096,6.634
5,03-04-2011,329033.66,0,60,3.29,214.384,6.634
5,03-11-2011,293098.1,0,56,3.46,214.673,6.634
5,03-18-2011,312177.67,0,64,3.49,214.926,6.634
5,03-25-2011,294732.5,0,71,3.47,215.164,6.634
5,04-01-2011,314316.55,0,62,3.52,215.402,6.489
5,04-08-2011,307333.62,0,70,3.62,215.641,6.489
5,04-15-2011,307913.58,0,72,3.74,215.859,6.489
5,04-22-2011,328415.44,0,74,3.81,216.028,6.489
5,04-29-2011,307291.56,0,75,3.81,216.197,6.489
5,05-06-2011,322904.68,0,66,3.91,216.366,6.489
5,05-13-2011,290930.01,0,77,3.9,216.534,6.489
5,05-20-2011,299614.33,0,71,3.91,216.302,6.489
5,05-27-2011,297149.69,0,80,3.79,216.07,6.489
5,06-03-2011,329183.92,0,84,3.7,215.838,6.489
5,06-10-2011,304984.14,0,84,3.65,215.606,6.489
5,06-17-2011,304811.82,0,87,3.64,215.56,6.489
5,06-24-2011,302881.64,0,85,3.59,215.654,6.489
5,07-01-2011,327093.89,0,86,3.52,215.747,6.529
5,07-08-2011,310804.93,0,87,3.48,215.841,6.529
5,07-15-2011,283248.62,0,89,3.58,215.925,6.529
5,07-22-2011,292539.73,0,87,3.65,215.986,6.529
5,07-29-2011,275142.17,0,89,3.68,216.046,6.529
5,08-05-2011,317738.56,0,91,3.68,216.107,6.529
5,08-12-2011,289886.16,0,90,3.64,216.168,6.529
5,08-19-2011,303643.84,0,89,3.55,216.231,6.529
5,08-26-2011,310338.17,0,89,3.52,216.295,6.529
5,09-02-2011,315645.53,0,90,3.53,216.359,6.529
5,09-09-2011,321110.22,1,79,3.55,216.423,6.529
5,09-16-2011,278529.71,0,84,3.53,216.603,6.529
5,09-23-2011,291024.98,0,78,3.47,216.94,6.529
5,09-30-2011,292315.38,0,81,3.36,217.276,6.529
5,10-07-2011,309111.47,0,72,3.28,217.612,6.3
5,10-14-2011,286117.72,0,72,3.27,217.924,6.3
5,10-21-2011,306069.18,0,67,3.35,218.085,6.3
5,10-28-2011,307035.11,0,69,3.37,218.247,6.3
5,11-04-2011,353652.23,0,57,3.33,218.408,6.3
5,11-11-2011,311906.7,0,61,3.3,218.57,6.3
5,11-18-2011,307944.37,0,64,3.31,218.794,6.3
5,11-25-2011,507900.07,1,62,3.24,219.043,6.3
5,12-02-2011,376225.61,0,51,3.17,219.292,6.3
5,12-09-2011,367433.77,0,44,3.16,219.541,6.3
5,12-16-2011,379530.3,0,54,3.16,219.76,6.3
5,12-23-2011,458562.24,0,50,3.11,219.939,6.3
5,12-30-2011,349624.88,1,46,3.13,220.118,6.3
5,01-06-2012,312078.71,0,50,3.16,220.297,5.943
5,01-13-2012,291454.52,0,49,3.26,220.476,5.943
5,01-20-2012,287523.98,0,55,3.27,220.569,5.943
5,01-27-2012,295974.22,0,55,3.29,220.663,5.943
5,02-03-2012,333948.0,0,57,3.36,220.756,5.943
5,02-10-2012,349239.88,1,49,3.41,220.85,5.943
5,02-17-2012,356427.98,0,48,3.51,221.011,5.943
5,02-24-2012,312220.47,0,58,3.56,221.222,5.943
5,03-02-2012,359206.21,0,61,3.63,221.434,5.943
5,03-09-2012,347295.6,0,58,3.67,221.646,5.943
5,03-16-2012,339392.54,0,64,3.73,221.799,5.943
5,03-23-2012,321299.99,0,64,3.79,221.874,5.943
5,03-30-2012,331318.73,0,68,3.84,221.948,5.943
5,04-06-2012,402985.7,0,70,3.89,222.023,5.801
5,04-13-2012,351832.03,0,71,3.89,222.097,5.801
5,04-20-2012,330063.06,0,67,3.88,222.151,5.801
5,04-27-2012,324839.74,0,69,3.81,222.205,5.801
5,05-04-2012,360932.69,0,77,3.75,222.259,5.801
5,05-11-2012,333870.52,0,73,3.69,222.314,5.801
5,05-18-2012,336189.66,0,70,3.63,222.33,5.801
5,05-25-2012,341994.48,0,78,3.56,222.332,5.801
5,06-01-2012,359867.8,0,80,3.5,222.334,5.801
5,06-08-2012,341704.59,0,81,3.45,222.336,5.801
5,06-15-2012,327383.64,0,82,3.39,222.349,5.801
5,06-22-2012,325041.68,0,81,3.35,222.39,5.801
5,06-29-2012,329658.1,0,87,3.29,222.431,5.801
5,07-06-2012,341214.43,0,82,3.23,222.471,5.603
5,07-13-2012,316203.64,0,81,3.26,222.512,5.603
5,07-20-2012,321205.12,0,81,3.31,222.521,5.603
5,07-27-2012,306827.36,0,85,3.41,222.53,5.603
5,08-03-2012,324195.17,0,87,3.42,222.539,5.603
5,08-10-2012,306759.7,0,87,3.49,222.547,5.603
5,08-17-2012,314014.18,0,88,3.57,222.628,5.603
5,08-24-2012,320831.36,0,79,3.62,222.762,5.603
5,08-31-2012,344642.01,0,84,3.64,222.896,5.603
5,09-07-2012,350648.91,1,86,3.73,223.03,5.603
5,09-14-2012,299800.67,0,77,3.72,223.173,5.603
5,09-21-2012,307306.76,0,71,3.72,223.374,5.603
5,09-28-2012,310141.68,0,78,3.67,223.574,5.603
5,10-05-2012,343048.29,0,71,3.62,223.774,5.422
5,10-12-2012,325345.41,0,66,3.6,223.975,5.422
5,10-19-2012,313358.15,0,69,3.59,224.019,5.422
5,10-26-2012,319550.77,0,72,3.51,224.038,5.422
6,02-05-2010,1652635.1,0,40,2.57,212.622,7.259
6,02-12-2010,1606283.86,1,41,2.55,212.77,7.259
6,02-19-2010,1567138.07,0,44,2.51,212.816,7.259
6,02-26-2010,1432953.21,0,47,2.56,212.845,7.259
6,03-05-2010,1601348.82,0,50,2.62,212.875,7.259
6,03-12-2010,1558621.36,0,59,2.67,212.904,7.259
6,03-19-2010,1693058.91,0,57,2.72,212.735,7.259
6,03-26-2010,1472033.38,0,54,2.73,212.534,7.259
6,04-02-2010,1770333.9,0,65,2.72,212.332,7.092
6,04-09-2010,1667181.82,0,66,2.77,212.131,7.092
6,04-16-2010,1519846.36,0,66,2.81,211.994,7.092
6,04-23-2010,1540435.99,0,64,2.8,211.944,7.092
6,04-30-2010,1498080.16,0,69,2.78,211.894,7.092
6,05-07-2010,1619920.04,0,74,2.84,211.844,7.092
6,05-14-2010,1524059.4,0,75,2.85,211.842,7.092
6,05-21-2010,1531938.44,0,75,2.83,212.128,7.092
6,05-28-2010,1644470.66,0,79,2.76,212.413,7.092
6,06-04-2010,1857380.09,0,79,2.7,212.698,7.092
6,06-11-2010,1685652.35,0,82,2.67,212.984,7.092
6,06-18-2010,1677248.24,0,84,2.64,212.981,7.092
6,06-25-2010,1640681.88,0,84,2.65,212.864,7.092
6,07-02-2010,1759777.25,0,80,2.67,212.747,6.973
6,07-09-2010,1690317.99,0,81,2.64,212.63,6.973
6,07-16-2010,1560120.8,0,84,2.62,212.621,6.973
6,07-23-2010,1585240.92,0,84,2.61,212.758,6.973
6,07-30-2010,1532308.78,0,81,2.64,212.894,6.973
6,08-06-2010,1633241.59,0,87,2.63,213.031,6.973
6,08-13-2010,1547654.98,0,87,2.69,213.168,6.973
6,08-20-2010,1539930.5,0,87,2.66,213.129,6.973
6,08-27-2010,1450766.12,0,86,2.62,213.091,6.973
6,09-03-2010,1510925.32,0,82,2.58,213.052,6.973
6,09-10-2010,1424225.44,1,79,2.56,213.013,6.973
6,09-17-2010,1308537.75,0,82,2.58,213.04,6.973
6,09-24-2010,1275591.84,0,76,2.62,213.115,6.973
6,10-01-2010,1328468.89,0,71,2.6,213.191,7.007
6,10-08-2010,1360317.9,0,65,2.63,213.266,7.007
6,10-15-2010,1344580.92,0,69,2.72,213.334,7.007
6,10-22-2010,1332716.53,0,71,2.72,213.382,7.007
6,10-29-2010,1385323.7,0,70,2.72,213.43,7.007
6,11-05-2010,1505442.15,0,60,2.69,213.479,7.007
6,11-12-2010,1495536.46,0,62,2.73,213.527,7.007
6,11-19-2010,1518841.45,0,53,2.77,213.411,7.007
6,11-26-2010,2267452.4,1,66,2.74,213.267,7.007
6,12-03-2010,1677067.24,0,52,2.71,213.124,7.007
6,12-10-2010,1834737.58,0,48,2.84,212.98,7.007
6,12-17-2010,2090268.95,0,52,2.87,212.918,7.007
6,12-24-2010,2727575.18,0,55,2.89,212.917,7.007
6,12-31-2010,1464050.02,1,49,2.94,212.915,7.007
6,01-07-2011,1350441.68,0,48,2.98,212.913,6.858
6,01-14-2011,1306194.55,0,38,2.98,212.966,6.858
6,01-21-2011,1261253.18,0,46,3.02,213.34,6.858
6,01-28-2011,1287034.7,0,45,3.01,213.714,6.858
6,02-04-2011,1514999.17,0,41,2.99,214.089,6.858
6,02-11-2011,1486920.17,1,39,3.02,214.463,6.858
6,02-18-2011,1572117.54,0,60,3.04,214.778,6.858
6,02-25-2011,1422600.43,0,63,3.06,215.068,6.858
6,03-04-2011,1502617.99,0,60,3.29,215.358,6.858
6,03-11-2011,1494497.39,0,58,3.46,215.649,6.858
6,03-18-2011,1685375.47,0,65,3.49,215.904,6.858
6,03-25-2011,1438465.81,0,71,3.47,216.144,6.858
6,04-01-2011,1459276.77,0,62,3.52,216.384,6.855
6,04-08-2011,1534594.0,0,70,3.62,216.624,6.855
6,04-15-2011,1448797.02,0,73,3.74,216.845,6.855
6,04-22-2011,1639358.93,0,74,3.81,217.015,6.855
6,04-29-2011,1479249.9,0,75,3.81,217.185,6.855
6,05-06-2011,1504651.57,0,65,3.91,217.355,6.855
6,05-13-2011,1453185.65,0,77,3.9,217.525,6.855
6,05-20-2011,1382783.83,0,72,3.91,217.29,6.855
6,05-27-2011,1523979.11,0,81,3.79,217.054,6.855
6,06-03-2011,1705506.29,0,84,3.7,216.819,6.855
6,06-10-2011,1598643.65,0,84,3.65,216.584,6.855
6,06-17-2011,1622150.33,0,87,3.64,216.537,6.855
6,06-24-2011,1543365.9,0,86,3.59,216.631,6.855
6,07-01-2011,1694551.15,0,87,3.52,216.726,6.925
6,07-08-2011,1709373.62,0,88,3.48,216.82,6.925
6,07-15-2011,1526801.24,0,89,3.58,216.904,6.925
6,07-22-2011,1526506.08,0,88,3.65,216.964,6.925
6,07-29-2011,1483991.05,0,90,3.68,217.024,6.925
6,08-05-2011,1601584.57,0,91,3.68,217.084,6.925
6,08-12-2011,1484995.38,0,90,3.64,217.144,6.925
6,08-19-2011,1493544.04,0,89,3.55,217.207,6.925
6,08-26-2011,1420405.41,0,90,3.52,217.271,6.925
6,09-02-2011,1481618.74,0,91,3.53,217.334,6.925
6,09-09-2011,1483574.38,1,80,3.55,217.398,6.925
6,09-16-2011,1351407.79,0,85,3.53,217.58,6.925
6,09-23-2011,1336044.75,0,78,3.47,217.919,6.925
6,09-30-2011,1307551.92,0,83,3.36,218.258,6.925
6,10-07-2011,1481739.2,0,74,3.28,218.597,6.551
6,10-14-2011,1386520.99,0,71,3.27,218.911,6.551
6,10-21-2011,1417922.37,0,69,3.35,219.074,6.551
6,10-28-2011,1419445.12,0,70,3.37,219.237,6.551
6,11-04-2011,1523420.38,0,59,3.33,219.4,6.551
6,11-11-2011,1536176.54,0,61,3.3,219.563,6.551
6,11-18-2011,1524390.07,0,64,3.31,219.79,6.551
6,11-25-2011,2249811.55,1,63,3.24,220.042,6.551
6,12-02-2011,1688531.34,0,51,3.17,220.294,6.551
6,12-09-2011,1903385.14,0,44,3.16,220.546,6.551
6,12-16-2011,2034695.56,0,53,3.16,220.767,6.551
6,12-23-2011,2644633.02,0,49,3.11,220.948,6.551
6,12-30-2011,1598080.52,1,47,3.13,221.128,6.551
6,01-06-2012,1395339.71,0,51,3.16,221.309,6.132
6,01-13-2012,1344243.17,0,48,3.26,221.489,6.132
6,01-20-2012,1326255.7,0,55,3.27,221.583,6.132
6,01-27-2012,1315610.66,0,54,3.29,221.677,6.132
6,02-03-2012,1496305.78,0,57,3.36,221.771,6.132
6,02-10-2012,1620603.92,1,49,3.41,221.864,6.132
6,02-17-2012,1632616.09,0,49,3.51,222.026,6.132
6,02-24-2012,1465187.71,0,59,3.56,222.239,6.132
6,03-02-2012,1550385.65,0,60,3.63,222.452,6.132
6,03-09-2012,1569304.4,0,58,3.67,222.665,6.132
6,03-16-2012,1748010.29,0,63,3.73,222.819,6.132
6,03-23-2012,1495143.62,0,64,3.79,222.893,6.132
6,03-30-2012,1508933.26,0,68,3.84,222.968,6.132
6,04-06-2012,1840131.19,0,72,3.89,223.042,5.964
6,04-13-2012,1616394.45,0,71,3.89,223.116,5.964
6,04-20-2012,1456073.24,0,69,3.88,223.171,5.964
6,04-27-2012,1456221.1,0,72,3.81,223.225,5.964
6,05-04-2012,1543461.12,0,78,3.75,223.28,5.964
6,05-11-2012,1517075.67,0,73,3.69,223.335,5.964
6,05-18-2012,1513635.64,0,70,3.63,223.351,5.964
6,05-25-2012,1603793.42,0,78,3.56,223.353,5.964
6,06-01-2012,1681121.38,0,80,3.5,223.354,5.964
6,06-08-2012,1696619.52,0,80,3.45,223.355,5.964
6,06-15-2012,1642247.48,0,82,3.39,223.368,5.964
6,06-22-2012,1618272.25,0,81,3.35,223.409,5.964
6,06-29-2012,1648863.46,0,87,3.29,223.451,5.964
6,07-06-2012,1876359.39,0,83,3.23,223.492,5.668
6,07-13-2012,1588142.26,0,80,3.26,223.533,5.668
6,07-20-2012,1574361.97,0,82,3.31,223.542,5.668
6,07-27-2012,1513229.16,0,86,3.41,223.552,5.668
6,08-03-2012,1627274.93,0,88,3.42,223.561,5.668
6,08-10-2012,1588380.73,0,87,3.49,223.57,5.668
6,08-17-2012,1543049.52,0,88,3.57,223.651,5.668
6,08-24-2012,1501095.49,0,79,3.62,223.786,5.668
6,08-31-2012,1577439.81,0,84,3.64,223.921,5.668
6,09-07-2012,1608077.01,1,86,3.73,224.056,5.668
6,09-14-2012,1375166.86,0,76,3.72,224.2,5.668
6,09-21-2012,1425603.65,0,71,3.72,224.402,5.668
6,09-28-2012,1369131.46,0,78,3.67,224.603,5.668
6,10-05-2012,1518177.71,0,71,3.62,224.804,5.329
6,10-12-2012,1459396.84,0,65,3.6,225.005,5.329
6,10-19-2012,1436883.99,0,70,3.59,225.05,5.329
6,10-26-2012,1431426.34,0,72,3.51,225.069,5.329
7,02-05-2010,496725.44,0,11,2.58,189.382,9.014
7,02-12-2010,524104.92,1,26,2.57,189.464,9.014
7,02-19-2010,506760.54,0,27,2.55,189.534,9.014
7,02-26-2010,496083.24,0,25,2.59,189.602,9.014
7,03-05-2010,491419.55,0,36,2.62,189.67,9.014
7,03-12-2010,480452.1,0,27,2.68,189.737,9.014
7,03-19-2010,574450.23,0,29,2.69,189.734,9.014
7,03-26-2010,514731.6,0,23,2.72,189.72,9.014
7,04-02-2010,561145.14,0,38,2.72,189.705,8.963
7,04-09-2010,484263.25,0,34,2.75,189.69,8.963
7,04-16-2010,406228.19,0,42,2.76,189.663,8.963
7,04-23-2010,404751.25,0,43,2.78,189.619,8.963
7,04-30-2010,373655.61,0,39,2.77,189.575,8.963
7,05-07-2010,395453.83,0,40,2.77,189.531,8.963
7,05-14-2010,372673.61,0,41,2.79,189.49,8.963
7,05-21-2010,395195.65,0,47,2.78,189.468,8.963
7,05-28-2010,442734.55,0,54,2.74,189.445,8.963
7,06-04-2010,509183.22,0,54,2.7,189.423,8.963
7,06-11-2010,498580.87,0,64,2.68,189.4,8.963
7,06-18-2010,481144.09,0,53,2.67,189.419,8.963
7,06-25-2010,553714.87,0,60,2.72,189.453,8.963
7,07-02-2010,575570.77,0,61,2.73,189.488,9.017
7,07-09-2010,593462.34,0,58,2.71,189.523,9.017
7,07-16-2010,557166.35,0,62,2.7,189.613,9.017
7,07-23-2010,570231.21,0,65,2.69,189.775,9.017
7,07-30-2010,603547.16,0,66,2.69,189.937,9.017
7,08-06-2010,643854.17,0,62,2.69,190.099,9.017
7,08-13-2010,598185.4,0,60,2.72,190.261,9.017
7,08-20-2010,582353.17,0,60,2.73,190.295,9.017
7,08-27-2010,554309.24,0,58,2.73,190.328,9.017
7,09-03-2010,532765.05,0,50,2.77,190.362,9.017
7,09-10-2010,535769.32,1,48,2.78,190.396,9.017
7,09-17-2010,489408.53,0,49,2.8,190.469,9.017
7,09-24-2010,488008.83,0,48,2.79,190.571,9.017
7,10-01-2010,448998.73,0,50,2.76,190.674,9.137
7,10-08-2010,480239.88,0,44,2.74,190.776,9.137
7,10-15-2010,463370.48,0,36,2.76,190.862,9.137
7,10-22-2010,472450.81,0,37,2.76,190.907,9.137
7,10-29-2010,465493.15,0,35,2.75,190.952,9.137
7,11-05-2010,480512.44,0,49,2.73,190.996,9.137
7,11-12-2010,507584.29,0,22,2.74,191.041,9.137
7,11-19-2010,482528.36,0,26,2.76,191.031,9.137
7,11-26-2010,835189.26,1,18,2.74,191.012,9.137
7,12-03-2010,552811.62,0,22,2.71,190.993,9.137
7,12-10-2010,599730.07,0,24,2.73,190.974,9.137
7,12-17-2010,716388.81,0,21,2.78,191.03,9.137
7,12-24-2010,1045124.88,0,26,2.78,191.143,9.137
7,12-31-2010,729572.08,1,14,2.83,191.256,9.137
7,01-07-2011,661163.94,0,10,2.88,191.368,8.818
7,01-14-2011,547384.9,0,11,2.91,191.478,8.818
7,01-21-2011,521539.46,0,25,2.97,191.573,8.818
